Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district
10/14/2017,Saturday,MISSION,1,1,2,3,18,4,0,36,65
10/14/2017,Saturday,NORTHERN,2,1,0,5,18,0,1,41,68
10/14/2017,Saturday,PARK,0,0,0,1,1,0,0,11,13
10/14/2017,Saturday,RICHMOND,1,1,0,0,8,0,0,19,29
10/14/2017,Saturday,SOUTHERN,1,2,0,5,13,1,0,43,65
10/14/2017,Saturday,TARAVAL,0,0,0,2,6,1,0,13,22
10/14/2017,Saturday,TENDERLOIN,0,1,0,2,7,0,0,7,17
10/15/2012,Monday,BAYVIEW,0,3,0,7,11,0,0,20,41
10/15/2012,Monday,CENTRAL,0,0,0,6,10,0,0,32,48
10/15/2012,Monday,INGLESIDE,1,1,0,5,8,1,0,24,40
10/15/2012,Monday,MISSION,0,0,0,4,12,0,0,17,33
10/15/2012,Monday,NORTHERN,0,0,0,2,7,0,0,28,37
10/15/2012,Monday,PARK,0,0,0,6,6,0,0,7,19
10/15/2012,Monday,RICHMOND,0,1,0,3,8,0,0,8,20
10/15/2012,Monday,SOUTHERN,2,2,0,7,16,1,0,48,76
10/15/2012,Monday,TARAVAL,0,0,0,2,7,0,1,19,29
10/15/2012,Monday,TENDERLOIN,1,3,0,5,14,0,0,8,31
10/15/2013,Tuesday,BAYVIEW,0,0,0,6,9,0,0,13,28
10/15/2013,Tuesday,CENTRAL,0,2,0,3,5,0,0,23,33
10/15/2013,Tuesday,INGLESIDE,0,0,0,7,5,0,0,18,30
10/15/2013,Tuesday,MISSION,1,5,3,10,11,0,0,26,56
10/15/2013,Tuesday,NORTHERN,0,2,1,7,8,0,0,23,41
10/15/2013,Tuesday,PARK,0,2,0,2,8,0,0,15,27
10/15/2013,Tuesday,RICHMOND,0,0,0,3,5,0,0,5,13
10/15/2013,Tuesday,SOUTHERN,0,4,0,17,22,0,0,25,68
10/15/2013,Tuesday,TARAVAL,0,0,0,5,9,0,0,5,19
10/15/2013,Tuesday,TENDERLOIN,1,6,0,6,10,0,0,12,35
10/15/2014,Wednesday,BAYVIEW,1,2,0,4,7,0,0,10,24
10/15/2014,Wednesday,CENTRAL,0,3,0,6,10,2,0,32,53
10/15/2014,Wednesday,INGLESIDE,1,1,0,5,5,1,0,18,31
10/15/2014,Wednesday,MISSION,2,1,1,9,8,1,0,14,36
10/15/2014,Wednesday,NORTHERN,0,0,1,5,14,1,0,32,53
10/15/2014,Wednesday,PARK,2,0,0,2,8,0,0,18,30
10/15/2014,Wednesday,RICHMOND,1,0,0,2,8,0,0,11,22
10/15/2014,Wednesday,SOUTHERN,4,0,0,9,18,0,0,24,55
10/15/2014,Wednesday,TARAVAL,0,0,0,6,1,0,0,17,24
10/15/2014,Wednesday,TENDERLOIN,0,1,0,1,10,0,0,6,18
10/15/2015,Thursday,BAYVIEW,1,0,0,8,14,0,0,17,40
10/15/2015,Thursday,CENTRAL,1,0,0,6,6,0,0,21,34
10/15/2015,Thursday,INGLESIDE,1,0,0,5,13,0,0,13,32
10/15/2015,Thursday,MISSION,2,0,0,13,20,1,0,13,49
10/15/2015,Thursday,NORTHERN,1,1,0,6,11,0,0,12,31
10/15/2015,Thursday,PARK,0,2,0,4,5,0,0,13,24
10/15/2015,Thursday,RICHMOND,0,0,0,6,4,0,0,16,26
10/15/2015,Thursday,SOUTHERN,2,3,0,7,13,3,0,35,63
10/15/2015,Thursday,TARAVAL,1,0,0,5,7,0,0,11,24
10/15/2015,Thursday,TENDERLOIN,0,0,0,6,12,0,0,9,27
10/15/2016,Saturday,BAYVIEW,3,0,0,3,10,0,0,18,34
10/15/2016,Saturday,CENTRAL,0,0,0,2,20,0,0,31,53
10/15/2016,Saturday,INGLESIDE,2,0,0,4,13,0,0,8,27
10/15/2016,Saturday,MISSION,1,1,0,5,18,3,0,20,48
10/15/2016,Saturday,NORTHERN,0,1,0,6,10,0,0,27,44
10/15/2016,Saturday,PARK,0,0,0,1,1,0,0,13,15
10/15/2016,Saturday,RICHMOND,2,0,0,0,3,0,0,9,14
10/15/2016,Saturday,SOUTHERN,1,0,0,5,25,1,0,35,67
10/15/2016,Saturday,TARAVAL,1,0,0,2,4,3,1,7,18
10/15/2016,Saturday,TENDERLOIN,1,5,0,2,5,1,0,6,20
10/15/2017,Sunday,BAYVIEW,0,0,0,3,5,0,0,7,15
10/15/2017,Sunday,CENTRAL,0,0,0,5,8,1,0,33,47
10/15/2017,Sunday,INGLESIDE,2,1,0,3,13,0,0,11,30
10/15/2017,Sunday,MISSION,2,1,0,4,23,3,0,29,62
10/15/2017,Sunday,NORTHERN,0,0,1,0,8,0,0,35,44
10/15/2017,Sunday,PARK,1,0,0,2,7,0,0,12,22
10/15/2017,Sunday,RICHMOND,1,0,0,5,5,0,0,10,21
10/15/2017,Sunday,SOUTHERN,1,1,0,8,21,0,0,39,70
10/15/2017,Sunday,TARAVAL,2,1,0,4,5,1,0,5,18
10/15/2017,Sunday,TENDERLOIN,0,3,0,4,4,1,0,3,15
10/16/2012,Tuesday,BAYVIEW,4,1,0,10,9,0,0,18,42
10/16/2012,Tuesday,CENTRAL,1,0,0,4,6,0,0,26,37
10/16/2012,Tuesday,INGLESIDE,0,0,0,3,11,1,0,21,36
10/16/2012,Tuesday,MISSION,3,0,0,7,21,5,0,28,64
10/16/2012,Tuesday,NORTHERN,1,0,0,4,15,0,0,30,50
10/16/2012,Tuesday,PARK,1,1,0,5,5,0,0,13,25
10/16/2012,Tuesday,RICHMOND,1,0,0,1,4,0,0,7,13
10/16/2012,Tuesday,SOUTHERN,1,2,0,7,8,0,0,33,51
10/16/2012,Tuesday,TARAVAL,0,2,0,7,3,0,0,17,29
10/16/2012,Tuesday,TENDERLOIN,0,3,0,4,5,1,0,4,17
10/16/2013,Wednesday,BAYVIEW,1,1,1,10,13,0,0,11,37
10/16/2013,Wednesday,CENTRAL,0,0,0,3,6,0,0,27,36
10/16/2013,Wednesday,INGLESIDE,1,1,0,8,10,0,0,9,29
10/16/2013,Wednesday,MISSION,2,0,1,10,13,3,0,15,44
10/16/2013,Wednesday,NORTHERN,2,2,0,15,12,0,0,7,38
10/16/2013,Wednesday,PARK,3,0,0,2,7,0,0,9,21
10/16/2013,Wednesday,RICHMOND,1,0,0,1,3,0,0,8,13
10/16/2013,Wednesday,SOUTHERN,1,2,1,6,24,0,0,23,57
10/16/2013,Wednesday,TARAVAL,2,0,0,5,5,0,0,9,21
10/16/2013,Wednesday,TENDERLOIN,0,3,0,1,11,0,0,9,24
10/16/2014,Thursday,BAYVIEW,5,3,0,6,11,1,0,12,38
10/16/2014,Thursday,CENTRAL,0,0,0,6,14,1,0,17,38
10/16/2014,Thursday,INGLESIDE,1,0,0,7,4,0,0,11,23
10/16/2014,Thursday,MISSION,5,2,0,11,18,1,0,11,48
10/16/2014,Thursday,NORTHERN,1,2,0,6,8,0,0,33,50
10/16/2014,Thursday,PARK,2,0,0,5,2,0,0,11,20
10/16/2014,Thursday,RICHMOND,2,0,0,4,8,0,0,12,26
10/16/2014,Thursday,SOUTHERN,1,2,0,9,14,1,0,34,61
10/16/2014,Thursday,TARAVAL,2,1,0,4,4,0,0,6,17
10/16/2014,Thursday,TENDERLOIN,0,2,0,3,3,0,0,10,18
10/16/2015,Friday,BAYVIEW,2,1,0,5,14,0,0,17,39
10/16/2015,Friday,CENTRAL,0,1,0,10,7,4,0,21,43
10/16/2015,Friday,INGLESIDE,2,0,0,12,10,0,0,13,37
10/16/2015,Friday,MISSION,1,0,0,13,16,0,0,18,48
10/16/2015,Friday,NORTHERN,0,0,0,4,13,0,0,23,40
10/16/2015,Friday,PARK,1,1,0,4,6,0,0,12,24
10/16/2015,Friday,RICHMOND,0,0,0,4,5,0,0,16,25
10/16/2015,Friday,SOUTHERN,2,1,1,10,16,1,0,44,75
10/16/2015,Friday,TARAVAL,1,0,0,9,5,0,0,11,26
10/16/2015,Friday,TENDERLOIN,0,0,0,5,6,1,0,9,21
10/16/2016,Sunday,BAYVIEW,2,1,0,5,11,1,0,11,31
10/16/2016,Sunday,CENTRAL,0,0,0,6,8,0,0,31,45
10/16/2016,Sunday,INGLESIDE,0,1,0,5,6,0,0,7,19
10/16/2016,Sunday,MISSION,0,1,1,5,16,0,0,23,46
10/16/2016,Sunday,NORTHERN,1,2,0,5,13,0,0,24,45
10/16/2016,Sunday,PARK,2,0,0,3,9,0,0,5,19
10/16/2016,Sunday,RICHMOND,0,1,0,5,8,0,0,15,29
10/16/2016,Sunday,SOUTHERN,1,4,0,9,26,2,0,26,68
10/16/2016,Sunday,TARAVAL,0,0,0,1,6,0,0,9,16
10/16/2016,Sunday,TENDERLOIN,1,3,0,3,14,0,0,7,28
10/16/2017,Monday,BAYVIEW,0,1,0,10,14,0,0,15,40
10/16/2017,Monday,CENTRAL,1,0,0,3,9,0,0,39,52
10/16/2017,Monday,INGLESIDE,1,0,0,9,12,0,0,16,38
10/16/2017,Monday,MISSION,0,1,0,7,17,3,0,25,53
10/16/2017,Monday,NORTHERN,1,0,0,7,14,0,0,27,49
10/16/2017,Monday,PARK,2,1,0,3,4,0,0,13,23
10/16/2017,Monday,RICHMOND,1,0,0,6,8,0,0,23,38
10/16/2017,Monday,SOUTHERN,0,0,0,3,12,0,0,30,45
10/16/2017,Monday,TARAVAL,2,0,0,6,3,0,0,13,24
10/16/2017,Monday,TENDERLOIN,0,0,0,3,10,0,0,6,19
10/17/2012,Wednesday,BAYVIEW,0,5,0,8,12,1,0,9,35
10/17/2012,Wednesday,CENTRAL,0,1,0,3,12,0,0,19,35
10/17/2012,Wednesday,INGLESIDE,2,1,1,9,24,0,0,19,56
10/17/2012,Wednesday,MISSION,0,5,0,11,15,1,0,22,54
10/17/2012,Wednesday,NORTHERN,1,3,0,8,9,1,0,29,51
10/17/2012,Wednesday,PARK,0,1,0,4,10,0,0,9,24
10/17/2012,Wednesday,RICHMOND,0,0,0,0,2,0,0,7,9
10/17/2012,Wednesday,SOUTHERN,2,2,0,9,27,1,0,37,78
10/17/2012,Wednesday,TARAVAL,1,0,0,6,6,0,0,12,25
10/17/2012,Wednesday,TENDERLOIN,1,13,0,9,19,2,0,13,57
10/17/2013,Thursday,BAYVIEW,1,0,0,6,7,2,0,12,28
10/17/2013,Thursday,CENTRAL,1,0,0,2,4,1,0,24,32
10/17/2013,Thursday,INGLESIDE,3,2,0,9,12,0,0,12,38
10/17/2013,Thursday,MISSION,5,2,0,6,14,1,0,24,52
10/17/2013,Thursday,NORTHERN,1,1,0,6,14,0,0,17,39
10/17/2013,Thursday,PARK,1,0,0,5,5,0,0,11,22
10/17/2013,Thursday,RICHMOND,0,1,0,2,5,0,0,22,30
10/17/2013,Thursday,SOUTHERN,1,0,0,6,15,0,0,32,54
10/17/2013,Thursday,TARAVAL,5,0,0,7,7,0,0,9,28
10/17/2013,Thursday,TENDERLOIN,0,2,0,3,12,0,0,4,21
10/17/2014,Friday,BAYVIEW,3,1,1,9,13,0,0,8,35
10/17/2014,Friday,CENTRAL,0,3,0,8,16,0,0,23,50
10/17/2014,Friday,INGLESIDE,0,0,0,3,9,0,0,14,26
10/17/2014,Friday,MISSION,1,1,0,6,19,0,0,20,47
10/17/2014,Friday,NORTHERN,1,0,0,6,12,0,0,35,54
10/17/2014,Friday,PARK,1,0,0,1,7,0,0,9,18
10/17/2014,Friday,RICHMOND,0,1,0,3,3,0,0,7,14
10/17/2014,Friday,SOUTHERN,1,4,0,9,11,0,0,47,72
10/17/2014,Friday,TARAVAL,1,1,0,1,10,0,0,10,23
10/17/2014,Friday,TENDERLOIN,0,1,1,1,16,0,0,9,28
10/17/2015,Saturday,BAYVIEW,0,0,0,2,11,0,0,16,29
10/17/2015,Saturday,CENTRAL,0,0,0,4,13,0,0,18,35
10/17/2015,Saturday,INGLESIDE,0,0,0,9,4,0,0,7,20
10/17/2015,Saturday,MISSION,0,2,0,6,10,0,0,13,31
10/17/2015,Saturday,NORTHERN,0,1,0,5,14,0,0,34,54
10/17/2015,Saturday,PARK,1,1,0,5,8,0,0,14,29
10/17/2015,Saturday,RICHMOND,0,0,0,3,8,0,0,12,23
10/17/2015,Saturday,SOUTHERN,3,0,0,9,20,0,0,40,72
10/17/2015,Saturday,TARAVAL,0,0,0,5,5,0,0,9,19
10/17/2015,Saturday,TENDERLOIN,0,0,0,2,5,0,0,5,12
10/17/2016,Monday,BAYVIEW,0,0,0,7,19,0,0,11,37
10/17/2016,Monday,CENTRAL,0,0,0,9,10,0,0,30,49
10/17/2016,Monday,INGLESIDE,1,0,0,2,10,0,0,4,17
10/17/2016,Monday,MISSION,3,2,0,8,20,0,0,20,53
10/17/2016,Monday,NORTHERN,1,0,0,5,13,0,0,32,51
10/17/2016,Monday,PARK,0,0,0,3,0,0,0,8,11
10/17/2016,Monday,RICHMOND,1,0,0,6,6,0,0,19,32
10/17/2016,Monday,SOUTHERN,1,1,0,7,19,0,0,39,67
10/17/2016,Monday,TARAVAL,0,0,0,5,6,0,0,7,18
10/17/2016,Monday,TENDERLOIN,0,2,0,5,8,0,0,13,28
10/17/2017,Tuesday,BAYVIEW,0,0,1,5,11,0,0,24,41
10/17/2017,Tuesday,CENTRAL,0,0,0,3,6,1,0,36,46
10/17/2017,Tuesday,INGLESIDE,1,0,0,3,3,1,0,8,16
10/17/2017,Tuesday,MISSION,1,0,0,8,22,0,0,20,51
10/17/2017,Tuesday,NORTHERN,0,3,0,7,6,0,0,37,53
10/17/2017,Tuesday,PARK,4,0,0,3,4,0,0,10,21
10/17/2017,Tuesday,RICHMOND,1,0,0,1,5,0,0,13,20
10/17/2017,Tuesday,SOUTHERN,3,1,0,10,17,1,0,38,70
10/17/2017,Tuesday,TARAVAL,3,1,0,3,8,0,0,16,31
10/17/2017,Tuesday,TENDERLOIN,0,0,0,3,6,0,0,5,14
10/18/2012,Thursday,BAYVIEW,2,1,0,10,7,1,0,22,43
10/18/2012,Thursday,CENTRAL,1,0,0,3,4,0,0,22,30
10/18/2012,Thursday,INGLESIDE,0,2,0,8,10,0,0,14,34
10/18/2012,Thursday,MISSION,4,0,0,6,11,3,0,16,40
10/18/2012,Thursday,NORTHERN,0,1,0,7,9,1,0,25,43
10/18/2012,Thursday,PARK,4,2,0,2,6,0,0,10,24
10/18/2012,Thursday,RICHMOND,1,0,0,3,4,0,0,9,17
10/18/2012,Thursday,SOUTHERN,0,5,0,10,25,1,0,45,86
10/18/2012,Thursday,TARAVAL,1,0,0,6,6,0,0,10,23
10/18/2012,Thursday,TENDERLOIN,0,1,0,6,5,0,0,5,17
10/18/2013,Friday,BAYVIEW,1,1,0,6,12,0,0,15,35
10/18/2013,Friday,CENTRAL,0,2,0,6,12,0,0,19,39
10/18/2013,Friday,INGLESIDE,1,0,0,4,7,0,0,18,30
10/18/2013,Friday,MISSION,0,2,0,11,13,0,0,23,49
10/18/2013,Friday,NORTHERN,1,0,0,7,13,0,0,37,58
10/18/2013,Friday,PARK,2,1,0,6,6,0,0,10,25
10/18/2013,Friday,RICHMOND,0,0,0,3,4,0,0,7,14
10/18/2013,Friday,SOUTHERN,3,1,1,15,13,0,0,41,74
10/18/2013,Friday,TARAVAL,2,0,0,4,5,0,0,9,20
10/18/2013,Friday,TENDERLOIN,1,2,0,17,9,0,0,6,35
10/18/2014,Saturday,BAYVIEW,1,2,0,5,10,0,0,12,30
10/18/2014,Saturday,CENTRAL,2,3,0,6,16,0,0,31,58
10/18/2014,Saturday,INGLESIDE,1,1,0,7,7,0,0,11,27
10/18/2014,Saturday,MISSION,0,3,0,7,18,0,0,16,44
10/18/2014,Saturday,NORTHERN,2,0,0,4,10,0,0,32,48
10/18/2014,Saturday,PARK,1,0,0,2,2,0,0,9,14
10/18/2014,Saturday,RICHMOND,0,1,0,0,0,0,0,9,10
10/18/2014,Saturday,SOUTHERN,2,0,0,9,14,0,0,65,90
10/18/2014,Saturday,TARAVAL,0,0,0,3,5,0,0,10,18
10/18/2014,Saturday,TENDERLOIN,1,1,0,2,5,0,0,8,17
10/18/2015,Sunday,BAYVIEW,0,2,0,5,12,0,0,9,28
10/18/2015,Sunday,CENTRAL,0,0,0,6,8,0,0,17,31
10/18/2015,Sunday,INGLESIDE,1,0,0,2,9,0,0,14,26
10/18/2015,Sunday,MISSION,0,0,0,4,10,1,0,16,31
10/18/2015,Sunday,NORTHERN,1,1,0,5,10,0,0,26,43
10/18/2015,Sunday,PARK,0,1,0,3,4,0,0,9,17
10/18/2015,Sunday,RICHMOND,0,0,0,2,5,2,0,9,18
10/18/2015,Sunday,SOUTHERN,0,1,0,5,22,0,0,35,63
10/18/2015,Sunday,TARAVAL,0,1,0,5,4,0,0,17,27
10/18/2015,Sunday,TENDERLOIN,0,1,0,4,7,0,0,8,20
10/18/2016,Tuesday,BAYVIEW,1,0,1,5,3,0,0,14,24
10/18/2016,Tuesday,CENTRAL,0,0,0,4,14,0,0,20,38
10/18/2016,Tuesday,INGLESIDE,0,0,0,9,2,0,0,9,20
10/18/2016,Tuesday,MISSION,1,4,0,5,29,3,0,25,67
10/18/2016,Tuesday,NORTHERN,0,1,0,5,17,0,0,31,54
10/18/2016,Tuesday,PARK,0,0,0,0,2,0,0,10,12
10/18/2016,Tuesday,RICHMOND,0,0,0,4,4,0,0,13,21
10/18/2016,Tuesday,SOUTHERN,0,1,0,10,16,1,0,17,45
10/18/2016,Tuesday,TARAVAL,0,1,0,4,3,2,0,9,19
10/18/2016,Tuesday,TENDERLOIN,0,6,0,5,9,0,0,8,28
10/18/2017,Wednesday,BAYVIEW,0,0,0,1,13,0,0,14,28
10/18/2017,Wednesday,CENTRAL,1,1,0,4,10,0,0,32,48
10/18/2017,Wednesday,INGLESIDE,0,0,0,6,11,0,0,11,28
10/18/2017,Wednesday,MISSION,1,0,0,12,16,1,0,22,52
10/18/2017,Wednesday,NORTHERN,0,2,0,4,8,0,0,33,47
10/18/2017,Wednesday,PARK,0,0,0,1,4,0,0,15,20
10/18/2017,Wednesday,RICHMOND,0,0,0,3,7,0,0,13,23
10/18/2017,Wednesday,SOUTHERN,2,0,0,5,18,1,0,38,64
10/18/2017,Wednesday,TARAVAL,3,0,0,4,7,0,0,13,27
10/18/2017,Wednesday,TENDERLOIN,0,0,0,4,9,1,0,10,24
10/19/2012,Friday,BAYVIEW,2,0,0,4,8,0,0,16,30
10/19/2012,Friday,CENTRAL,0,0,0,2,12,0,0,30,44
10/19/2012,Friday,INGLESIDE,6,0,0,7,12,0,0,16,41
10/19/2012,Friday,MISSION,0,0,0,4,13,4,1,29,51
10/19/2012,Friday,NORTHERN,0,3,1,10,18,3,0,31,66
10/19/2012,Friday,PARK,2,3,0,3,8,0,0,8,24
10/19/2012,Friday,RICHMOND,0,0,0,1,6,0,0,15,22
10/19/2012,Friday,SOUTHERN,2,0,0,5,15,0,0,36,58
10/19/2012,Friday,TARAVAL,2,1,0,11,12,0,0,21,47
10/19/2012,Friday,TENDERLOIN,0,8,0,6,5,0,0,6,25
10/19/2013,Saturday,BAYVIEW,1,3,0,11,9,0,0,11,35
10/19/2013,Saturday,CENTRAL,0,0,0,7,9,0,0,23,39
10/19/2013,Saturday,INGLESIDE,1,0,1,9,13,0,0,12,36
10/19/2013,Saturday,MISSION,1,1,0,6,17,0,0,30,55
10/19/2013,Saturday,NORTHERN,0,0,0,3,3,0,0,31,37
10/19/2013,Saturday,PARK,0,1,0,1,11,0,0,10,23
10/19/2013,Saturday,RICHMOND,0,0,0,3,2,0,0,13,18
10/19/2013,Saturday,SOUTHERN,4,1,1,11,12,0,0,43,72
10/19/2013,Saturday,TARAVAL,0,0,0,2,6,0,0,8,16
10/19/2013,Saturday,TENDERLOIN,0,1,0,7,10,1,0,10,29
10/19/2014,Sunday,BAYVIEW,0,1,0,8,11,0,0,7,27
10/19/2014,Sunday,CENTRAL,1,3,0,5,20,0,0,34,63
10/19/2014,Sunday,INGLESIDE,2,1,0,2,7,0,0,17,29
10/19/2014,Sunday,MISSION,0,0,0,7,6,0,0,14,27
10/19/2014,Sunday,NORTHERN,0,1,2,5,11,0,0,24,43
10/19/2014,Sunday,PARK,0,0,0,1,0,0,0,9,10
10/19/2014,Sunday,RICHMOND,0,0,0,4,4,0,0,8,16
10/19/2014,Sunday,SOUTHERN,1,1,0,8,9,0,0,36,55
10/19/2014,Sunday,TARAVAL,0,0,0,5,4,0,0,11,20
10/19/2014,Sunday,TENDERLOIN,1,2,0,4,15,1,0,7,30
10/19/2015,Monday,BAYVIEW,1,1,0,3,13,0,0,17,35
10/19/2015,Monday,CENTRAL,0,0,0,5,6,0,0,18,29
10/19/2015,Monday,INGLESIDE,0,0,0,5,6,0,0,16,27
10/19/2015,Monday,MISSION,1,2,0,5,19,0,0,12,39
10/19/2015,Monday,NORTHERN,2,4,0,5,11,1,0,29,52
10/19/2015,Monday,PARK,0,0,0,3,4,0,0,3,10
10/19/2015,Monday,RICHMOND,0,0,0,3,4,0,0,8,15
10/19/2015,Monday,SOUTHERN,2,0,0,11,19,1,0,33,66
10/19/2015,Monday,TARAVAL,1,0,0,10,6,1,0,11,29
10/19/2015,Monday,TENDERLOIN,0,0,0,3,7,0,0,9,19
10/19/2016,Wednesday,BAYVIEW,0,0,0,6,9,0,0,14,29
10/19/2016,Wednesday,CENTRAL,0,2,0,8,8,0,0,27,45
10/19/2016,Wednesday,INGLESIDE,1,0,0,7,3,0,0,8,19
10/19/2016,Wednesday,MISSION,0,3,0,8,13,0,0,17,41
10/19/2016,Wednesday,NORTHERN,1,1,0,4,6,1,0,23,36
10/19/2016,Wednesday,PARK,0,1,0,5,7,0,0,12,25
10/19/2016,Wednesday,RICHMOND,1,0,0,3,6,0,0,8,18
10/19/2016,Wednesday,SOUTHERN,0,2,0,9,17,0,0,40,68
10/19/2016,Wednesday,TARAVAL,1,2,0,8,11,0,0,14,36
10/19/2016,Wednesday,TENDERLOIN,1,2,0,5,16,0,0,11,35
10/19/2017,Thursday,BAYVIEW,1,0,0,1,7,0,0,9,18
10/19/2017,Thursday,CENTRAL,1,0,0,4,9,0,0,24,38
10/19/2017,Thursday,INGLESIDE,1,1,0,4,8,1,0,13,28
10/19/2017,Thursday,MISSION,0,0,0,5,13,1,0,24,43
10/19/2017,Thursday,NORTHERN,0,0,0,3,11,0,0,31,45
10/19/2017,Thursday,PARK,0,1,0,5,5,0,0,8,19
10/19/2017,Thursday,RICHMOND,0,0,0,3,6,1,0,15,25
10/19/2017,Thursday,SOUTHERN,1,0,0,6,13,0,0,49,69
10/19/2017,Thursday,TARAVAL,2,0,0,3,7,0,0,11,23
10/19/2017,Thursday,TENDERLOIN,0,0,0,2,3,0,0,5,10
10/20/2012,Saturday,BAYVIEW,2,3,0,4,9,0,0,20,38
10/20/2012,Saturday,CENTRAL,0,0,0,2,9,0,0,7,18
10/20/2012,Saturday,INGLESIDE,1,1,0,6,10,1,0,13,32
10/20/2012,Saturday,MISSION,1,5,0,7,13,0,0,20,46
10/20/2012,Saturday,NORTHERN,2,2,0,2,11,0,0,41,58
10/20/2012,Saturday,PARK,2,0,0,1,9,0,0,8,20
10/20/2012,Saturday,RICHMOND,1,0,0,6,9,0,0,9,25
10/20/2012,Saturday,SOUTHERN,2,1,0,3,20,0,0,42,68
10/20/2012,Saturday,TARAVAL,0,0,0,1,8,0,0,11,20
10/20/2012,Saturday,TENDERLOIN,0,2,0,5,6,1,0,11,25
10/20/2013,Sunday,BAYVIEW,0,0,0,7,9,0,0,12,28
10/20/2013,Sunday,CENTRAL,1,0,0,4,7,0,0,16,28
10/20/2013,Sunday,INGLESIDE,1,1,2,5,11,0,0,10,30
10/20/2013,Sunday,MISSION,0,5,0,8,11,0,0,20,44
10/20/2013,Sunday,NORTHERN,3,2,1,5,12,0,0,18,41
10/20/2013,Sunday,PARK,0,1,0,4,8,0,0,9,22
10/20/2013,Sunday,RICHMOND,0,0,0,1,2,0,0,17,20
10/20/2013,Sunday,SOUTHERN,2,2,0,8,24,1,0,41,78
10/20/2013,Sunday,TARAVAL,3,3,0,6,3,0,0,6,21
10/20/2013,Sunday,TENDERLOIN,0,2,0,7,11,0,0,13,33
10/20/2014,Monday,BAYVIEW,0,0,0,4,7,0,0,15,26
10/20/2014,Monday,CENTRAL,1,1,0,6,6,1,0,32,47
10/20/2014,Monday,INGLESIDE,0,0,0,10,6,0,0,23,39
10/20/2014,Monday,MISSION,0,3,0,3,9,0,1,11,27
10/20/2014,Monday,NORTHERN,0,0,0,4,6,1,0,37,48
10/20/2014,Monday,PARK,0,0,0,1,2,0,0,14,17
10/20/2014,Monday,RICHMOND,0,0,1,3,3,0,0,7,14
10/20/2014,Monday,SOUTHERN,3,0,0,10,15,0,0,34,62
10/20/2014,Monday,TARAVAL,1,2,1,7,6,0,0,8,25
10/20/2014,Monday,TENDERLOIN,0,2,0,5,9,0,0,6,22
10/20/2015,Tuesday,BAYVIEW,0,1,0,12,15,0,0,18,46
10/20/2015,Tuesday,CENTRAL,0,0,0,0,7,0,0,21,28
10/20/2015,Tuesday,INGLESIDE,1,0,0,9,8,2,0,20,40
10/20/2015,Tuesday,MISSION,1,1,0,8,11,0,0,10,31
10/20/2015,Tuesday,NORTHERN,1,2,0,9,12,0,0,29,53
10/20/2015,Tuesday,PARK,1,0,0,7,7,0,0,6,21
10/20/2015,Tuesday,RICHMOND,1,0,0,6,7,0,0,20,34
10/20/2015,Tuesday,SOUTHERN,1,0,0,5,11,0,0,40,57
10/20/2015,Tuesday,TARAVAL,1,0,0,5,7,1,0,18,32
10/20/2015,Tuesday,TENDERLOIN,1,2,0,1,13,0,0,7,24
10/20/2016,Thursday,BAYVIEW,0,2,0,12,11,0,0,10,35
10/20/2016,Thursday,CENTRAL,0,1,0,6,15,2,0,22,46
10/20/2016,Thursday,INGLESIDE,0,0,0,6,6,0,0,6,18
10/20/2016,Thursday,MISSION,1,1,0,7,25,0,0,19,53
10/20/2016,Thursday,NORTHERN,2,3,0,5,12,0,0,21,43
10/20/2016,Thursday,PARK,2,3,0,5,7,0,0,19,36
10/20/2016,Thursday,RICHMOND,3,0,0,5,4,0,0,12,24
10/20/2016,Thursday,SOUTHERN,2,2,0,7,28,0,0,34,73
10/20/2016,Thursday,TARAVAL,0,0,0,4,4,0,0,11,19
10/20/2016,Thursday,TENDERLOIN,1,0,0,1,4,0,0,4,10
10/20/2017,Friday,BAYVIEW,1,1,0,5,8,0,0,17,32
10/20/2017,Friday,CENTRAL,0,0,0,5,11,0,0,25,41
10/20/2017,Friday,INGLESIDE,1,0,0,5,12,0,0,19,37
10/20/2017,Friday,MISSION,3,1,0,7,8,0,0,23,42
10/20/2017,Friday,NORTHERN,2,0,0,5,12,1,1,38,59
10/20/2017,Friday,PARK,0,1,0,3,2,0,0,5,11
10/20/2017,Friday,RICHMOND,3,2,0,2,7,0,0,15,29
10/20/2017,Friday,SOUTHERN,5,0,0,5,13,1,0,43,67
10/20/2017,Friday,TARAVAL,2,1,0,4,12,0,0,12,31
10/20/2017,Friday,TENDERLOIN,0,1,0,1,5,0,0,3,10
10/21/2012,Sunday,BAYVIEW,1,1,0,6,4,0,0,11,23
10/21/2012,Sunday,CENTRAL,1,0,0,2,10,0,0,13,26
10/21/2012,Sunday,INGLESIDE,0,2,1,9,9,2,0,12,35
10/21/2012,Sunday,MISSION,1,0,0,7,10,0,0,12,30
10/21/2012,Sunday,NORTHERN,0,0,0,2,7,1,0,19,29
10/21/2012,Sunday,PARK,0,3,0,1,6,0,0,5,15
10/21/2012,Sunday,RICHMOND,0,0,0,2,2,1,0,3,8
10/21/2012,Sunday,SOUTHERN,0,1,0,4,15,0,0,33,53
10/21/2012,Sunday,TARAVAL,0,0,0,6,7,0,0,14,27
