Inventory,Median Dom,Median Sale,New Listings,Period End,DoW,Neighborhood,PdDistrict
21,25.5,1833000,30,1/31/14,Fri,Pacific Heights,NORTHERN
4,20.5,815000,10,1/31/14,Fri,Polk Gulch,NORTHERN
9,25,1375000,22,1/31/14,Fri,Russian Hill,NORTHERN
8,16.5,685000,18,1/31/14,Fri,Western Addition,NORTHERN
1,33,1104000,5,2/28/14,Fri,Lower Pacific Heights,NORTHERN
9,14,1588000,19,2/28/14,Fri,Marina District,NORTHERN
23,31,1800000,36,2/28/14,Fri,Pacific Heights,NORTHERN
5,11,950000,12,2/28/14,Fri,Polk Gulch,NORTHERN
13,17,1608000,34,2/28/14,Fri,Russian Hill,NORTHERN
5,20,653000,13,2/28/14,Fri,Western Addition,NORTHERN
2,13.5,1410000,8,3/31/14,Mon,Lower Pacific Heights,NORTHERN
6,14,1642000,25,3/31/14,Mon,Marina District,NORTHERN
22,19,1493000,55,3/31/14,Mon,Pacific Heights,NORTHERN
2,15.5,886000,19,3/31/14,Mon,Polk Gulch,NORTHERN
17,13,1350000,41,3/31/14,Mon,Russian Hill,NORTHERN
4,23,794000,14,3/31/14,Mon,Western Addition,NORTHERN
2,13,1492000,12,4/30/14,Wed,Lower Pacific Heights,NORTHERN
11,14,1588000,31,4/30/14,Wed,Marina District,NORTHERN
18,14,1376000,66,4/30/14,Wed,Pacific Heights,NORTHERN
6,16,1130000,17,4/30/14,Wed,Polk Gulch,NORTHERN
16,13,1420000,40,4/30/14,Wed,Russian Hill,NORTHERN
7,23,926000,15,4/30/14,Wed,Western Addition,NORTHERN
5,12,1170000,18,5/31/14,Sat,Lower Pacific Heights,NORTHERN
12,14,2015000,33,5/31/14,Sat,Marina District,NORTHERN
25,14,1413000,76,5/31/14,Sat,Pacific Heights,NORTHERN
2,24,1100000,14,5/31/14,Sat,Polk Gulch,NORTHERN
21,15,1400000,42,5/31/14,Sat,Russian Hill,NORTHERN
4,23,898000,17,5/31/14,Sat,Western Addition,NORTHERN
3,13,1000000,23,6/30/14,Mon,Lower Pacific Heights,NORTHERN
7,14,1758000,35,6/30/14,Mon,Marina District,NORTHERN
19,14,1660000,76,6/30/14,Mon,Pacific Heights,NORTHERN
3,24,1059000,11,6/30/14,Mon,Polk Gulch,NORTHERN
18,21,1575000,43,6/30/14,Mon,Russian Hill,NORTHERN
4,17.5,925000,25,6/30/14,Mon,Western Addition,NORTHERN
3,13,934000,21,7/31/14,Thu,Lower Pacific Heights,NORTHERN
5,14,1910000,33,7/31/14,Thu,Marina District,NORTHERN
17,14,1670000,67,7/31/14,Thu,Pacific Heights,NORTHERN
8,21,1030000,14,7/31/14,Thu,Polk Gulch,NORTHERN
13,15.5,1550000,42,7/31/14,Thu,Russian Hill,NORTHERN
3,14,858000,24,7/31/14,Thu,Western Addition,NORTHERN
3,13.5,957000,15,8/31/14,Sun,Lower Pacific Heights,NORTHERN
3,14,1755000,25,8/31/14,Sun,Marina District,NORTHERN
15,15.5,1650000,49,8/31/14,Sun,Pacific Heights,NORTHERN
5,17,855000,18,8/31/14,Sun,Polk Gulch,NORTHERN
9,14.5,1575000,31,8/31/14,Sun,Russian Hill,NORTHERN
5,13,950000,23,8/31/14,Sun,Western Addition,NORTHERN
7,11.5,932000,15,9/30/14,Tue,Lower Pacific Heights,NORTHERN
9,12.5,1750000,34,9/30/14,Tue,Marina District,NORTHERN
32,15.5,1700000,67,9/30/14,Tue,Pacific Heights,NORTHERN
2,18,1298000,14,9/30/14,Tue,Polk Gulch,NORTHERN
18,14,1575000,35,9/30/14,Tue,Russian Hill,NORTHERN
6,13,927000,23,9/30/14,Tue,Western Addition,NORTHERN
3,13,1260000,13,10/31/14,Fri,Lower Pacific Heights,NORTHERN
10,12,2100000,31,10/31/14,Fri,Marina District,NORTHERN
38,15,1825000,80,10/31/14,Fri,Pacific Heights,NORTHERN
4,24,1295000,12,10/31/14,Fri,Polk Gulch,NORTHERN
29,12,1600000,44,10/31/14,Fri,Russian Hill,NORTHERN
16,14,943000,27,10/31/14,Fri,Western Addition,NORTHERN
2,13,1812000,11,11/30/14,Sun,Lower Pacific Heights,NORTHERN
4,12,1988000,30,11/30/14,Sun,Marina District,NORTHERN
21,14,1833000,84,11/30/14,Sun,Pacific Heights,NORTHERN
5,36.5,1206000,11,11/30/14,Sun,Polk Gulch,NORTHERN
18,14,1200000,46,11/30/14,Sun,Russian Hill,NORTHERN
9,15,922000,31,11/30/14,Sun,Western Addition,NORTHERN
2,16,1600000,7,12/31/14,Wed,Lower Pacific Heights,NORTHERN
2,16,2213000,15,12/31/14,Wed,Marina District,NORTHERN
8,15.5,1798000,48,12/31/14,Wed,Pacific Heights,NORTHERN
1,28,841000,10,12/31/14,Wed,Polk Gulch,NORTHERN
8,14,1487000,37,12/31/14,Wed,Russian Hill,NORTHERN
5,15,1050000,23,12/31/14,Wed,Western Addition,NORTHERN
3,16,1015000,9,1/31/15,Sat,Lower Pacific Heights,NORTHERN
3,19,1625000,16,1/31/15,Sat,Marina District,NORTHERN
8,18,1465000,28,1/31/15,Sat,Pacific Heights,NORTHERN
4,21,833000,9,1/31/15,Sat,Polk Gulch,NORTHERN
7,28,1448000,19,1/31/15,Sat,Russian Hill,NORTHERN
6,15.5,1250000,17,1/31/15,Sat,Western Addition,NORTHERN
3,14.5,855000,12,2/28/15,Sat,Lower Pacific Heights,NORTHERN
10,14,1455000,25,2/28/15,Sat,Marina District,NORTHERN
12,24.5,1700000,30,2/28/15,Sat,Pacific Heights,NORTHERN
7,17,833000,14,2/28/15,Sat,Polk Gulch,NORTHERN
11,15.5,1800000,26,2/28/15,Sat,Russian Hill,NORTHERN
9,14,1003000,16,2/28/15,Sat,Western Addition,NORTHERN
5,13.5,893000,13,3/31/15,Tue,Lower Pacific Heights,NORTHERN
9,13,1503000,36,3/31/15,Tue,Marina District,NORTHERN
16,15,1800000,42,3/31/15,Tue,Pacific Heights,NORTHERN
3,13,1065000,18,3/31/15,Tue,Polk Gulch,NORTHERN
9,15,1200000,23,3/31/15,Tue,Russian Hill,NORTHERN
5,14.5,939000,18,3/31/15,Tue,Western Addition,NORTHERN
3,13,925000,12,4/30/15,Thu,Lower Pacific Heights,NORTHERN
6,13,1640000,32,4/30/15,Thu,Marina District,NORTHERN
19,13,2410000,54,4/30/15,Thu,Pacific Heights,NORTHERN
4,13,1120000,18,4/30/15,Thu,Polk Gulch,NORTHERN
7,15,1210000,29,4/30/15,Thu,Russian Hill,NORTHERN
6,14.5,1003000,23,4/30/15,Thu,Western Addition,NORTHERN
3,12,1293000,13,5/31/15,Sun,Lower Pacific Heights,NORTHERN
10,13,1900000,32,5/31/15,Sun,Marina District,NORTHERN
20,13,2510000,65,5/31/15,Sun,Pacific Heights,NORTHERN
1,12,1175000,11,5/31/15,Sun,Polk Gulch,NORTHERN
9,15,1650000,27,5/31/15,Sun,Russian Hill,NORTHERN
6,15,1100000,22,5/31/15,Sun,Western Addition,NORTHERN
4,14.5,1293000,12,6/30/15,Tue,Lower Pacific Heights,NORTHERN
13,13,2510000,32,6/30/15,Tue,Marina District,NORTHERN
21,13,2251000,73,6/30/15,Tue,Pacific Heights,NORTHERN
5,13,1001000,12,6/30/15,Tue,Polk Gulch,NORTHERN
13,16,2138000,36,6/30/15,Tue,Russian Hill,NORTHERN
11,13,1290000,31,6/30/15,Tue,Western Addition,NORTHERN
2,15,1415000,11,7/31/15,Fri,Lower Pacific Heights,NORTHERN
4,16,2445000,33,7/31/15,Fri,Marina District,NORTHERN
19,13,1459000,67,7/31/15,Fri,Pacific Heights,NORTHERN
5,13,1175000,16,7/31/15,Fri,Polk Gulch,NORTHERN
11,14.5,1900000,36,7/31/15,Fri,Russian Hill,NORTHERN
10,13.5,1095000,28,7/31/15,Fri,Western Addition,NORTHERN
3,16,1300000,12,8/31/15,Mon,Lower Pacific Heights,NORTHERN
5,16,2263000,24,8/31/15,Mon,Marina District,NORTHERN
19,14,1490000,58,8/31/15,Mon,Pacific Heights,NORTHERN
2,14.5,1293000,17,8/31/15,Mon,Polk Gulch,NORTHERN
8,15.5,1650000,25,8/31/15,Mon,Russian Hill,NORTHERN
6,15,1199000,25,8/31/15,Mon,Western Addition,NORTHERN
6,14,1300000,18,9/30/15,Wed,Lower Pacific Heights,NORTHERN
6,18,2165000,19,9/30/15,Wed,Marina District,NORTHERN
42,14,1525000,79,9/30/15,Wed,Pacific Heights,NORTHERN
5,14.5,1325000,19,9/30/15,Wed,Polk Gulch,NORTHERN
14,15,1609000,26,9/30/15,Wed,Russian Hill,NORTHERN
10,15,1095000,20,9/30/15,Wed,Western Addition,NORTHERN
7,14,1600000,23,10/31/15,Sat,Lower Pacific Heights,NORTHERN
9,16,2100000,25,10/31/15,Sat,Marina District,NORTHERN
46,16,1650000,94,10/31/15,Sat,Pacific Heights,NORTHERN
5,15,1250000,17,10/31/15,Sat,Polk Gulch,NORTHERN
12,15,1575000,30,10/31/15,Sat,Russian Hill,NORTHERN
13,19,1375000,20,10/31/15,Sat,Western Addition,NORTHERN
4,14,1600000,18,11/30/15,Mon,Lower Pacific Heights,NORTHERN
9,14.5,2150000,25,11/30/15,Mon,Marina District,NORTHERN
33,16,1640000,88,11/30/15,Mon,Pacific Heights,NORTHERN
4,15,1106000,17,11/30/15,Mon,Polk Gulch,NORTHERN
11,14.5,1533000,40,11/30/15,Mon,Russian Hill,NORTHERN
8,25,1200000,18,11/30/15,Mon,Western Addition,NORTHERN
4,14,1406000,10,12/31/15,Thu,Lower Pacific Heights,NORTHERN
1,12.5,2150000,19,12/31/15,Thu,Marina District,NORTHERN
21,18,1625000,45,12/31/15,Thu,Pacific Heights,NORTHERN
1,16,1235000,10,12/31/15,Thu,Polk Gulch,NORTHERN
4,19,1550000,27,12/31/15,Thu,Russian Hill,NORTHERN
6,14,1200000,12,12/31/15,Thu,Western Addition,NORTHERN
6,18.5,1263000,7,1/31/16,Sun,Lower Pacific Heights,NORTHERN
5,16,2500000,11,1/31/16,Sun,Marina District,NORTHERN
26,20.5,1760000,30,1/31/16,Sun,Pacific Heights,NORTHERN
2,24,1200000,8,1/31/16,Sun,Polk Gulch,NORTHERN
7,18,1800000,23,1/31/16,Sun,Russian Hill,NORTHERN
8,15,1150000,9,1/31/16,Sun,Western Addition,NORTHERN
10,22,1155000,19,2/29/16,Mon,Lower Pacific Heights,NORTHERN
10,17,1569000,16,2/29/16,Mon,Marina District,NORTHERN
30,22.5,2063000,45,2/29/16,Mon,Pacific Heights,NORTHERN
3,15,1287000,7,2/29/16,Mon,Polk Gulch,NORTHERN
6,14,1900000,21,2/29/16,Mon,Russian Hill,NORTHERN
9,15,1200000,15,2/29/16,Mon,Western Addition,NORTHERN
14,61,1333000,29,3/31/16,Thu,Lower Pacific Heights,NORTHERN
13,16,2600000,24,3/31/16,Thu,Marina District,NORTHERN
33,14,2133000,72,3/31/16,Thu,Pacific Heights,NORTHERN
5,14,1295000,11,3/31/16,Thu,Polk Gulch,NORTHERN
12,12,1950000,34,3/31/16,Thu,Russian Hill,NORTHERN
8,18,1200000,20,3/31/16,Thu,Western Addition,NORTHERN
13,40.5,1699000,32,4/30/16,Sat,Lower Pacific Heights,NORTHERN
14,14,2255000,29,4/30/16,Sat,Marina District,NORTHERN
41,12,2100000,83,4/30/16,Sat,Pacific Heights,NORTHERN
5,13,1370000,12,4/30/16,Sat,Polk Gulch,NORTHERN
17,12,2000000,43,4/30/16,Sat,Russian Hill,NORTHERN
8,26,1200000,20,4/30/16,Sat,Western Addition,NORTHERN
15,20,1699000,26,5/31/16,Tue,Lower Pacific Heights,NORTHERN
15,14,2170000,36,5/31/16,Tue,Marina District,NORTHERN
39,13,2100000,88,5/31/16,Tue,Pacific Heights,NORTHERN
5,13.5,1105000,15,5/31/16,Tue,Polk Gulch,NORTHERN
19,13,1620000,48,5/31/16,Tue,Russian Hill,NORTHERN
4,21,1109000,16,5/31/16,Tue,Western Addition,NORTHERN
17,19,1613000,26,6/30/16,Thu,Lower Pacific Heights,NORTHERN
19,14,1750000,38,6/30/16,Thu,Marina District,NORTHERN
40,15,1935000,86,6/30/16,Thu,Pacific Heights,NORTHERN
8,17.5,1050000,16,6/30/16,Thu,Polk Gulch,NORTHERN
18,14,1513000,48,6/30/16,Thu,Russian Hill,NORTHERN
7,19,745000,18,6/30/16,Thu,Western Addition,NORTHERN
10,18.5,1325000,22,7/31/16,Sun,Lower Pacific Heights,NORTHERN
20,21,1686000,42,7/31/16,Sun,Marina District,NORTHERN
37,19,1855000,74,7/31/16,Sun,Pacific Heights,NORTHERN
8,18,960000,15,7/31/16,Sun,Polk Gulch,NORTHERN
16,15,1285000,36,7/31/16,Sun,Russian Hill,NORTHERN
7,14,725000,18,7/31/16,Sun,Western Addition,NORTHERN
12,20,1275000,20,8/31/16,Wed,Lower Pacific Heights,NORTHERN
11,23,2000000,29,8/31/16,Wed,Marina District,NORTHERN
30,21.5,1500000,65,8/31/16,Wed,Pacific Heights,NORTHERN
5,36.5,1050000,14,8/31/16,Wed,Polk Gulch,NORTHERN
15,29,1250000,28,8/31/16,Wed,Russian Hill,NORTHERN
12,14,1020000,23,8/31/16,Wed,Western Addition,NORTHERN
14,21,1274000,12,9/30/16,Fri,Lower Pacific Heights,NORTHERN
20,28,1950000,34,9/30/16,Fri,Marina District,NORTHERN
42,28.5,1364000,78,9/30/16,Fri,Pacific Heights,NORTHERN
6,41,1200000,11,9/30/16,Fri,Polk Gulch,NORTHERN
27,21,1350000,40,9/30/16,Fri,Russian Hill,NORTHERN
12,14.5,1200000,24,9/30/16,Fri,Western Addition,NORTHERN
17,21,1272000,17,10/31/16,Mon,Lower Pacific Heights,NORTHERN
20,25,2323000,30,10/31/16,Mon,Marina District,NORTHERN
53,29,1450000,105,10/31/16,Mon,Pacific Heights,NORTHERN
8,42.5,1230000,11,10/31/16,Mon,Polk Gulch,NORTHERN
25,25,1700000,43,10/31/16,Mon,Russian Hill,NORTHERN
16,21,1400000,29,10/31/16,Mon,Western Addition,NORTHERN
14,32,1356000,17,11/30/16,Wed,Lower Pacific Heights,NORTHERN
17,27,1725000,33,11/30/16,Wed,Marina District,NORTHERN
46,30,1450000,103,11/30/16,Wed,Pacific Heights,NORTHERN
5,33,1200000,8,11/30/16,Wed,Polk Gulch,NORTHERN
15,21.5,1750000,37,11/30/16,Wed,Russian Hill,NORTHERN
12,32,1429000,21,11/30/16,Wed,Western Addition,NORTHERN
12,33.5,1325000,20,12/31/16,Sat,Lower Pacific Heights,NORTHERN
8,30.5,1678000,18,12/31/16,Sat,Marina District,NORTHERN
30,30.5,1560000,73,12/31/16,Sat,Pacific Heights,NORTHERN
1,43,980000,5,12/31/16,Sat,Polk Gulch,NORTHERN
8,28,1890000,16,12/31/16,Sat,Russian Hill,NORTHERN
6,32,1300000,11,12/31/16,Sat,Western Addition,NORTHERN
11,50,1275000,21,1/31/17,Tue,Lower Pacific Heights,NORTHERN
8,40,1400000,14,1/31/17,Tue,Marina District,NORTHERN
42,35,1450000,59,1/31/17,Tue,Pacific Heights,NORTHERN
3,44.5,1149000,4,1/31/17,Tue,Polk Gulch,NORTHERN
16,42,1650000,17,1/31/17,Tue,Russian Hill,NORTHERN
4,41,1429000,6,1/31/17,Tue,Western Addition,NORTHERN
11,57,1283000,20,2/28/17,Tue,Lower Pacific Heights,NORTHERN
4,44,1573000,13,2/28/17,Tue,Marina District,NORTHERN
40,40,1555000,56,2/28/17,Tue,Pacific Heights,NORTHERN
6,64.5,945000,10,2/28/17,Tue,Polk Gulch,NORTHERN
15,55,2500000,23,2/28/17,Tue,Russian Hill,NORTHERN
13,33.5,1638000,19,2/28/17,Tue,Western Addition,NORTHERN
14,64,1268000,19,3/31/17,Fri,Lower Pacific Heights,NORTHERN
9,29.5,1582000,21,3/31/17,Fri,Marina District,NORTHERN
42,37,1617000,72,3/31/17,Fri,Pacific Heights,NORTHERN
5,16,1140000,13,3/31/17,Fri,Polk Gulch,NORTHERN
19,23,2473000,34,3/31/17,Fri,Russian Hill,NORTHERN
4,20,1388000,21,3/31/17,Fri,Western Addition,NORTHERN
18,50,1353000,20,4/30/17,Sun,Lower Pacific Heights,NORTHERN
15,20.5,1775000,28,4/30/17,Sun,Marina District,NORTHERN
47,28,1830000,75,4/30/17,Sun,Pacific Heights,NORTHERN
6,16,1080000,15,4/30/17,Sun,Polk Gulch,NORTHERN
19,20,2500000,33,4/30/17,Sun,Russian Hill,NORTHERN
6,24.5,1200000,25,4/30/17,Sun,Western Addition,NORTHERN
13,41,1320000,21,5/31/17,Wed,Lower Pacific Heights,NORTHERN
11,14,1840000,35,5/31/17,Wed,Marina District,NORTHERN
42,23,1925000,97,5/31/17,Wed,Pacific Heights,NORTHERN
6,21,1248000,13,5/31/17,Wed,Polk Gulch,NORTHERN
18,22,2375000,38,5/31/17,Wed,Russian Hill,NORTHERN
7,26,1055000,18,5/31/17,Wed,Western Addition,NORTHERN
12,24,1365000,21,6/30/17,Fri,Lower Pacific Heights,NORTHERN
13,20,1840000,36,6/30/17,Fri,Marina District,NORTHERN
34,20,1820000,88,6/30/17,Fri,Pacific Heights,NORTHERN
4,32,1373000,14,6/30/17,Fri,Polk Gulch,NORTHERN
21,33.5,2275000,37,6/30/17,Fri,Russian Hill,NORTHERN
10,26,1029000,25,6/30/17,Fri,Western Addition,NORTHERN
11,33.5,1210000,15,7/31/17,Mon,Lower Pacific Heights,NORTHERN
9,18,2130000,33,7/31/17,Mon,Marina District,NORTHERN
34,20,1820000,75,7/31/17,Mon,Pacific Heights,NORTHERN
7,33.5,1435000,17,7/31/17,Mon,Polk Gulch,NORTHERN
19,32,1995000,34,7/31/17,Mon,Russian Hill,NORTHERN
7,25,1029000,22,7/31/17,Mon,Western Addition,NORTHERN
14,46,1383000,17,8/31/17,Thu,Lower Pacific Heights,NORTHERN
11,20,1850000,26,8/31/17,Thu,Marina District,NORTHERN
28,22.5,1795000,46,8/31/17,Thu,Pacific Heights,NORTHERN
3,23,1445000,14,8/31/17,Thu,Polk Gulch,NORTHERN
15,34,1650000,28,8/31/17,Thu,Russian Hill,NORTHERN
6,35,1073000,21,8/31/17,Thu,Western Addition,NORTHERN
21,50.5,1375000,20,9/30/17,Sat,Lower Pacific Heights,NORTHERN
9,21,1975000,28,9/30/17,Sat,Marina District,NORTHERN
35,32,1601000,63,9/30/17,Sat,Pacific Heights,NORTHERN
11,14,1500000,23,9/30/17,Sat,Polk Gulch,NORTHERN
27,16,1650000,32,9/30/17,Sat,Russian Hill,NORTHERN
11,36,1200000,21,9/30/17,Sat,Western Addition,NORTHERN
17,41,1550000,24,10/31/17,Tue,Lower Pacific Heights,NORTHERN
10,19.5,2000000,30,10/31/17,Tue,Marina District,NORTHERN
32,15,1601000,71,10/31/17,Tue,Pacific Heights,NORTHERN
6,16.5,1288000,19,10/31/17,Tue,Polk Gulch,NORTHERN
24,30.5,1743000,35,10/31/17,Tue,Russian Hill,NORTHERN
14,36,1383000,23,10/31/17,Tue,Western Addition,NORTHERN
14,19.5,1350000,23,11/30/17,Thu,Lower Pacific Heights,NORTHERN
10,16,1978000,31,11/30/17,Thu,Marina District,NORTHERN
30,14.5,1750000,81,11/30/17,Thu,Pacific Heights,NORTHERN
5,21,1300000,19,11/30/17,Thu,Polk Gulch,NORTHERN
17,34,1868000,31,11/30/17,Thu,Russian Hill,NORTHERN
6,34,1328000,22,11/30/17,Thu,Western Addition,NORTHERN
9,24,1350000,16,12/31/17,Sun,Lower Pacific Heights,NORTHERN
6,18,1853000,18,12/31/17,Sun,Marina District,NORTHERN
10,15.5,2038000,46,12/31/17,Sun,Pacific Heights,NORTHERN
4,21,1300000,7,12/31/17,Sun,Polk Gulch,NORTHERN
7,40,1900000,13,12/31/17,Sun,Russian Hill,NORTHERN
1,39,1325000,13,12/31/17,Sun,Western Addition,NORTHERN
11,26,1350000,19,1/31/18,Wed,Lower Pacific Heights,NORTHERN
8,18,1963000,20,1/31/18,Wed,Marina District,NORTHERN
17,26,2000000,40,1/31/18,Wed,Pacific Heights,NORTHERN
3,53,1180000,4,1/31/18,Wed,Polk Gulch,NORTHERN
24,47,1900000,23,1/31/18,Wed,Russian Hill,NORTHERN
8,40,1315000,18,1/31/18,Wed,Western Addition,NORTHERN
9,48,1413000,24,2/28/18,Wed,Lower Pacific Heights,NORTHERN
10,20.5,2300000,23,2/28/18,Wed,Marina District,NORTHERN
26,26,1776000,42,2/28/18,Wed,Pacific Heights,NORTHERN
3,62,1160000,5,2/28/18,Wed,Polk Gulch,NORTHERN
30,63,2600000,35,2/28/18,Wed,Russian Hill,NORTHERN
16,37,1155000,26,2/28/18,Wed,Western Addition,NORTHERN
6,25,1410000,24,3/31/18,Sat,Lower Pacific Heights,NORTHERN
8,14,2382000,34,3/31/18,Sat,Marina District,NORTHERN
29,22,1725000,69,3/31/18,Sat,Pacific Heights,NORTHERN
5,14,1095000,8,3/31/18,Sat,Polk Gulch,NORTHERN
26,28,2400000,50,3/31/18,Sat,Russian Hill,NORTHERN
14,17,907000,36,3/31/18,Sat,Western Addition,NORTHERN
6,20,1410000,20,4/30/18,Mon,Lower Pacific Heights,NORTHERN
12,14,2382000,29,4/30/18,Mon,Marina District,NORTHERN
24,14,1700000,71,4/30/18,Mon,Pacific Heights,NORTHERN
2,14,1070000,7,4/30/18,Mon,Polk Gulch,NORTHERN
20,28,2100000,39,4/30/18,Mon,Russian Hill,NORTHERN
9,30,1065000,28,4/30/18,Mon,Western Addition,NORTHERN
5,14.5,1529000,17,5/31/18,Thu,Lower Pacific Heights,NORTHERN
6,17,2268000,30,5/31/18,Thu,Marina District,NORTHERN
39,14.5,1750000,80,5/31/18,Thu,Pacific Heights,NORTHERN
6,26.5,1191000,8,5/31/18,Thu,Polk Gulch,NORTHERN
20,28,1900000,35,5/31/18,Thu,Russian Hill,NORTHERN
14,28,1250000,29,5/31/18,Thu,Western Addition,NORTHERN
5,14,2154000,20,6/30/18,Sat,Lower Pacific Heights,NORTHERN
14,14.5,2455000,37,6/30/18,Sat,Marina District,NORTHERN
47,14,1700000,79,6/30/18,Sat,Pacific Heights,NORTHERN
5,40,1775000,9,6/30/18,Sat,Polk Gulch,NORTHERN
28,28,2050000,38,6/30/18,Sat,Russian Hill,NORTHERN
7,33,1290000,23,6/30/18,Sat,Western Addition,NORTHERN
9,20,2307000,21,7/31/18,Tue,Lower Pacific Heights,NORTHERN
12,13.5,2793000,33,7/31/18,Tue,Marina District,NORTHERN
32,15,1715000,69,7/31/18,Tue,Pacific Heights,NORTHERN
4,16.5,1540000,14,7/31/18,Tue,Polk Gulch,NORTHERN
22,25,1650000,32,7/31/18,Tue,Russian Hill,NORTHERN
6,24,1275000,23,7/31/18,Tue,Western Addition,NORTHERN
6,29.5,1700000,15,8/31/18,Fri,Lower Pacific Heights,NORTHERN
6,13,1879000,25,8/31/18,Fri,Marina District,NORTHERN
30,20,1500000,52,8/31/18,Fri,Pacific Heights,NORTHERN
3,20.5,1540000,14,8/31/18,Fri,Polk Gulch,NORTHERN
18,33,1900000,31,8/31/18,Fri,Russian Hill,NORTHERN
6,25,1260000,12,8/31/18,Fri,Western Addition,NORTHERN
8,41,1405000,15,9/30/18,Sun,Lower Pacific Heights,NORTHERN
17,31,1850000,24,9/30/18,Sun,Marina District,NORTHERN
61,31.5,1580000,73,9/30/18,Sun,Pacific Heights,NORTHERN
13,14,1500000,21,9/30/18,Sun,Polk Gulch,NORTHERN
42,56,1838000,47,9/30/18,Sun,Russian Hill,NORTHERN
5,25,1273000,10,9/30/18,Sun,Western Addition,NORTHERN
12,17,1625000,18,10/31/18,Wed,Lower Pacific Heights,NORTHERN
19,32,1803000,31,10/31/18,Wed,Marina District,NORTHERN
64,29,1513000,89,10/31/18,Wed,Pacific Heights,NORTHERN
18,14,1588000,21,10/31/18,Wed,Polk Gulch,NORTHERN
47,34.5,1875000,63,10/31/18,Wed,Russian Hill,NORTHERN
7,43,1270000,9,10/31/18,Wed,Western Addition,NORTHERN
12,16.5,1530000,18,11/30/18,Fri,Lower Pacific Heights,NORTHERN
17,28,2028000,37,11/30/18,Fri,Marina District,NORTHERN
48,29,1525000,90,11/30/18,Fri,Pacific Heights,NORTHERN
15,47,1203000,20,11/30/18,Fri,Polk Gulch,NORTHERN
45,30,1838000,67,11/30/18,Fri,Russian Hill,NORTHERN
5,36,1108000,8,11/30/18,Fri,Western Addition,NORTHERN
3,18,1750000,13,12/31/18,Mon,Lower Pacific Heights,NORTHERN
9,28,2413000,22,12/31/18,Mon,Marina District,NORTHERN
25,29.5,1600000,46,12/31/18,Mon,Pacific Heights,NORTHERN
6,56,1190000,9,12/31/18,Mon,Polk Gulch,NORTHERN
24,28.5,1988000,33,12/31/18,Mon,Russian Hill,NORTHERN
4,38,925000,8,12/31/18,Mon,Western Addition,NORTHERN
3,47,1735000,7,1/31/19,Thu,Lower Pacific Heights,NORTHERN
18,35.5,2413000,26,1/31/19,Thu,Marina District,NORTHERN
37,39,1495000,46,1/31/19,Thu,Pacific Heights,NORTHERN
12,59,1230000,11,1/31/19,Thu,Polk Gulch,NORTHERN
38,35,1988000,34,1/31/19,Thu,Russian Hill,NORTHERN
5,38,925000,10,1/31/19,Thu,Western Addition,NORTHERN
4,47,1400000,11,2/28/19,Thu,Lower Pacific Heights,NORTHERN
13,36.5,2425000,24,2/28/19,Thu,Marina District,NORTHERN
43,37.5,1828000,57,2/28/19,Thu,Pacific Heights,NORTHERN
7,83,1269000,10,2/28/19,Thu,Polk Gulch,NORTHERN
41,41,1950000,38,2/28/19,Thu,Russian Hill,NORTHERN
7,30.5,1210000,12,2/28/19,Thu,Western Addition,NORTHERN
1,57,814000,5,2/29/12,Wed, Castro,PARK
3,61.5,745000,4,2/29/12,Wed, Duboce Triangle,PARK
9,38,780000,10,2/29/12,Wed, Lower Haight,PARK
4,62,830000,7,3/31/12,Sat,Castro,PARK
1,98,669000,3,3/31/12,Sat,Duboce Triangle,PARK
7,24.5,743000,14,3/31/12,Sat,Lower Haight,PARK
3,27,860000,8,4/30/12,Mon,Castro,PARK
2,15,1123000,5,4/30/12,Mon,Duboce Triangle,PARK
7,15,875000,18,4/30/12,Mon,Lower Haight,PARK
,15,860000,8,5/31/12,Thu,Castro,PARK
1,12,1433000,5,5/31/12,Thu,Duboce Triangle,PARK
7,14.5,875000,19,5/31/12,Thu,Lower Haight,PARK
,13,975000,6,6/30/12,Sat,Castro,PARK
1,12,1433000,6,6/30/12,Sat,Duboce Triangle,PARK
8,11,750000,18,6/30/12,Sat,Lower Haight,PARK
,12,908000,4,7/31/12,Tue,Castro,PARK
1,26.5,1438000,7,7/31/12,Tue,Duboce Triangle,PARK
5,14,630000,13,7/31/12,Tue,Lower Haight,PARK
2,10,908000,4,8/31/12,Fri,Castro,PARK
3,15,898000,10,8/31/12,Fri,Duboce Triangle,PARK
5,13.5,703000,10,8/31/12,Fri,Lower Haight,PARK
1,27,1100000,5,9/30/12,Sun,Castro,PARK
7,14.5,900000,16,9/30/12,Sun,Duboce Triangle,PARK
4,13,875000,8,9/30/12,Sun,Lower Haight,PARK
,27,1100000,4,10/31/12,Wed,Castro,PARK
10,13.5,900000,18,10/31/12,Wed,Duboce Triangle,PARK
8,10,908000,12,10/31/12,Wed,Lower Haight,PARK
2,25,991000,4,11/30/12,Fri,Castro,PARK
9,12.5,1117000,16,11/30/12,Fri,Duboce Triangle,PARK
9,9,1094000,15,11/30/12,Fri,Lower Haight,PARK
,8,1870000,2,12/31/12,Mon,Castro,PARK
2,18,780000,9,12/31/12,Mon,Duboce Triangle,PARK
8,9,1200000,15,12/31/12,Mon,Lower Haight,PARK
2,13.5,1376000,4,1/31/13,Thu,Castro,PARK
